Epoch	Time(sec)	RMSE_train	R2_train	MAE_dev	MAE_test	RMSE_dev	RMSE_test	R2_dev	R2_test
33	2571.6986674871296	0.5996053418545017	0.8406987122637778	0.7177751290895056	0.7093433261731841	1.0226100596201506	1.0683383349691593	0.5309826343730978	0.4941455609649732
34	2648.127220464172	0.5954244797955399	0.8429124842219241	0.7163829914152602	0.7057952316713046	1.0224831459234378	1.0648517580664218	0.5310990444032913	0.4974419369955392
35	2725.8241755981	0.5925816892030068	0.8444088985755807	0.7176300982484984	0.7048536467167619	1.0225281066818273	1.0665029470873355	0.5310578063522375	0.49588216734773716
36	2804.0372091450263	0.5885954240783269	0.8464951637251042	0.720854674706202	0.7103136995819559	1.0288090369723861	1.07135921311231	0.5252791107403074	0.49128076605321547
37	2882.5229105611797	0.5871722438953122	0.8472365929510381	0.7224715965929351	0.7105041642373745	1.0302054135201466	1.0713282801979	0.5239895828415586	0.49131014171201914
38	2964.2215460801963	0.583806489545459	0.8489828964469107	0.7297392575141742	0.7186065947691603	1.0357528609340056	1.077996432019666	0.5188493411266706	0.4849580691268939
39	3042.266375770094	0.5817426806663947	0.8500487275164266	0.7343258654999048	0.7164312684543617	1.0495403538654822	1.0812656591021985	0.5059543444483072	0.48182940898936644
40	3119.749406386167	0.566819212805145	0.8576434595972074	0.7282418105711927	0.7107219247648113	1.0429750870854106	1.079538928735659	0.5121158926663772	0.4834830756113875
41	3196.890442644013	0.5618051369833067	0.8601508884139911	0.7240809643749913	0.7078411757423635	1.0366932382446805	1.0722840192862726	0.5179752550794616	0.49040212565327457
42	3274.639202193124	0.5597745214582754	0.8611600161111272	0.7264348048504246	0.7096261782714592	1.0406052410129942	1.0783541386915774	0.514330512517753	0.4846162043557867
43	3352.1072828881443	0.5575727858640136	0.8622500541409693	0.7293547823148708	0.7127133109709591	1.0449130954085428	1.0794806204647451	0.510301080526466	0.48353887053384714
44	3433.178690329194	0.5545292890445621	0.863749759015841	0.728614152995014	0.714045774574411	1.0444538926388172	1.0820734737990616	0.5107313970564222	0.4810548681939095
45	3516.4952810059767	0.5526827864207886	0.86465563561841	0.7288631677938741	0.7101059519308627	1.0423483274463274	1.072055305706294	0.5127020891961396	0.4906194925487599
46	3599.677228681976	0.5510488741543257	0.865454697720781	0.7299459539866483	0.7139670378990934	1.0473948573016865	1.083083280690366	0.5079721608010808	0.4800858417806485
47	3682.4294543061405	0.5484313935046794	0.8667298416837864	0.7316527579655134	0.7123477639884155	1.0503445592447944	1.0808578485633218	0.5051969340401816	0.48222020208682714
48	3758.497087511001	0.546581134985499	0.8676275594095293	0.7304995646222623	0.7124482132620537	1.0460328923099844	1.078426521430141	0.5092509316365715	0.48454701346345175
49	3832.365381737007	0.5439771448464588	0.8688858371522485	0.7266816480367779	0.7158645655996626	1.0437916786354495	1.082802875069484	0.5113516212897857	0.4803550140283305
50	3909.884946603095	0.5342076813100588	0.8735529922302612	0.729655363532514	0.7142702724681423	1.0486383169937916	1.0833545338087331	0.5068032034524204	0.4798253890543309
