Epoch	Time(sec)	Loss_train	MAE_dev	MAE_test	RMSE_dev	RMSE_test	R2_dev	R2_test
28	2230.1353111537173	84101.64560255532	0.7573826942538356	0.7741207071711393	1.0467106093232397	1.1084432859109865	0.5086148202173313	0.4554535954500375
29	2307.6547368629836	83526.39112058976	0.7542813383071072	0.7623804256401785	1.0484262053188025	1.104667816125727	0.5070027044943426	0.4591568379886726
30	2384.5210794978775	80453.23478848765	0.754039908652531	0.7625974276234194	1.059008216092711	1.1133658206287589	0.49700060730305284	0.4506062555829574
31	2461.635551873129	79821.9079673502	0.7537408719548849	0.7689716164954108	1.0602120154176289	1.1211598466667831	0.4958564150880934	0.4428873604520369
32	2538.890189221129	79682.3589499941	0.7488214532559765	0.7623758982259119	1.0507386016274858	1.1096746738955767	0.5048256083642202	0.4542430321861878
33	2616.3854106240906	79175.12107803264	0.7501819931940248	0.7644495700524598	1.050661127042457	1.1121023991985564	0.5048986275073548	0.45185242639991074
34	2694.479176388122	78908.83281977866	0.754100190851514	0.7660482915133688	1.0574718099419549	1.1199210311541044	0.4984590488009626	0.44411783350064615
35	2772.4352647080086	78524.07248138613	0.7498105388528702	0.7652376099238222	1.0477931324180614	1.1125112060508753	0.5075978994588342	0.4514493561948171
36	2850.1890845438465	78429.10761047766	0.7502069989914599	0.766038626526228	1.0513281546547608	1.1142278955692402	0.5042697832326666	0.4497551392090269
37	2926.667847604025	78265.24992753353	0.7524063044179345	0.7653073884914424	1.057643450430984	1.1163157815662677	0.4982962232398076	0.4476910643027253
38	3003.843337451108	77977.74226258157	0.7529204661478275	0.7665214095678881	1.0587345515437416	1.1196711620561812	0.49726053978321394	0.44436585506050963
39	3081.340548504144	77792.67961497123	0.7565030352196913	0.7682420194477374	1.0634914715948995	1.1220230364100499	0.49273274964010505	0.4420291794536221
40	3158.8994191619568	75947.70749151826	0.7558491049354803	0.7655111057582252	1.0627766998213113	1.1197420603153654	0.49341438833102835	0.44429548664848906
41	3236.707190430723	75692.70283992759	0.7547453544545912	0.7653861531610759	1.0614553380174454	1.1179009171974736	0.4946732920165571	0.4461214257307944
42	3318.5294959200546	75578.07356296445	0.7556779194073471	0.766549740912596	1.0613530075757152	1.1174578083752464	0.4947707201622503	0.4465604267871066
43	3396.909968536813	75456.47555324368	0.7568979550675992	0.7678418916875597	1.0664117002297304	1.1238653816415407	0.48994312662647266	0.44019531542956125
44	3474.1328423749655	75244.19678829142	0.7557109580723184	0.7666035871759647	1.0628882767458365	1.1201638345403548	0.49330801371508015	0.44387677239070245
45	3551.3987290207297	75059.28383881068	0.7702452668825752	0.7794001308544879	1.0648379157458192	1.123398368156271	0.4914474748552402	0.4406604636976137
46	3628.809880975168	75087.16167061817	0.7569842084956437	0.7663777748652828	1.0645460454372047	1.1204814775261025	0.4917262234570099	0.44356132980454877
47	3705.8551911637187	74844.72480284885	0.7574982113242693	0.767991762413949	1.0673402047982596	1.1259586866326017	0.48905454614664823	0.4381079955560022
48	3782.803067486733	74610.76610122918	0.7556032964473424	0.7674325823779242	1.0614001496788634	1.1201653072360664	0.49472583764040134	0.44387531010312353
49	3860.8813116718084	74557.59537381478	0.7594887157807331	0.7702730980038712	1.0682849137374577	1.1278637511912386	0.48814966436018903	0.43620500191775313
50	3940.9655927801505	73504.21992238403	0.759310072289399	0.7705450086986129	1.0679331129340004	1.1283667823897785	0.4884867274551814	0.43570198066530363
